created_at,updated_at,brand,type,category_id,retail_price,product_name,release_date,description,price,stock_quantity,size,popular,color,image_url
2020-12-23,2020-12-23,Mustang,Short boots,2,131,Mustang bruine korte laarzen,2020-01-01," de stoere look voor dames zie je elk seizoen opnieuw. veel dames kiezen dan ook steeds meer voor casual kledij waarbij laarsjes als deze bruine stoere korte laars van mustang perfect te combineren zijn. omwille van de schachthoogte kan je kiezen hoe je jouw broek draagt, nonchalant in de laarsjes of slordig opgerold.in combinatie met een maxi jurk zijn deze korte laarsjes ook een topper!

deze stoere korte laars van mustang is vervaardigd uit kunstleer en binnenin afgewerkt in stof. 

om het stapcomfort te verhogen is het belangrijk dat je mustang korte laarzen stevig vastzitten. dit type heeft als sluiting: rits, rits & veter, veter.
 ",105,87,34-45,4,Multi,https://www.torfs.be/dw/image/v2/BCQR_PRD/on/demandware.static/-/Sites-torfs-catalog-master/default/dw9845a6cf/hi-res/pdp/277/277303/277303-1.jpg?sw=550
2020-12-23,2020-12-23,River Woods,Short boots,2,131,River woods exoda cognac korte laarzen,2020-01-01," als je een enkellaarsje net iets te kort vindt en een lange laars is ook niet wat je zoekt, probeer dan deze cognac geklede korte laars van river woods. ze hebben de perfecte lengte om mooi onder een broek te blijven zitten maar je kan ze zeker ook onder een rok of jurk dragen. we kunnen dus spreken van een veelzijdig laarsje.

deze geklede korte laars van river woods is vervaardigd uit leer en binnenin afgewerkt in stof. 

om het stapcomfort te verhogen is het belangrijk dat je river woods korte laarzen stevig vastzitten. dit type heeft als sluiting: rits.
 ",105,43,34-45,4,Multi,https://www.torfs.be/dw/image/v2/BCQR_PRD/on/demandware.static/-/Sites-torfs-catalog-master/default/dw6588eb13/hi-res/pdp/281/281961/281961-1.jpg?sw=550
2020-12-23,2020-12-23,Youh!,Short boots,2,131,Youh! korte laarzen zwart,2020-01-01," of het nu fijne hakken of blokhakken zijn, ze hebben 1 ding gemeen, hoge hakken zijn op en top vrouwelijk en verfijnen jouw silhouet. deze zwarte korte laars met hoge hak van youh! laat je benen langer lijken. de high heels in combinatie met de schachthoogte maken van dit laarsje een speciale must have die je zowel casual als gekleed kan dragen.

deze korte laars met hoge hak van youh! is vervaardigd uit stof en binnenin afgewerkt in stof. 

om het stapcomfort te verhogen is het belangrijk dat je youh! korte laarzen stevig vastzitten. dit type heeft als sluiting: rits.
 ",105,68,34-45,2,Multi,https://www.torfs.be/dw/image/v2/BCQR_PRD/on/demandware.static/-/Sites-torfs-catalog-master/default/dw7fcf1872/hi-res/pdp/256/256748/256748-1.jpg?sw=550
2020-12-23,2020-12-23,Spm,Short boots,2,131,Spm cognac korte laarzen,2020-01-01," als je een enkellaarsje net iets te kort vindt en een lange laars is ook niet wat je zoekt, probeer dan deze cognac geklede korte laars van spm. ze hebben de perfecte lengte om mooi onder een broek te blijven zitten maar je kan ze zeker ook onder een rok of jurk dragen. we kunnen dus spreken van een veelzijdig laarsje.

deze geklede korte laars van spm is vervaardigd uit leer en binnenin afgewerkt in stof. 

om het stapcomfort te verhogen is het belangrijk dat je spm korte laarzen stevig vastzitten. dit type heeft als sluiting: rits.
 ",105,108,34-45,4,Multi,https://www.torfs.be/dw/image/v2/BCQR_PRD/on/demandware.static/-/Sites-torfs-catalog-master/default/dwe04846d4/hi-res/pdp/257/257782/257782-1.jpg?sw=550
2020-12-23,2020-12-23,Rieker,Short boots,2,131,Rieker cognac korte laarzen,2020-01-01," de stoere look voor dames zie je elk seizoen opnieuw. veel dames kiezen dan ook steeds meer voor casual kledij waarbij laarsjes als deze cognac stoere korte laars van rieker perfect te combineren zijn. omwille van de schachthoogte kan je kiezen hoe je jouw broek draagt, nonchalant in de laarsjes of slordig opgerold.in combinatie met een maxi jurk zijn deze korte laarsjes ook een topper!

deze stoere korte laars van rieker is vervaardigd uit kunstleer en binnenin afgewerkt in faux fur. 

om het stapcomfort te verhogen is het belangrijk dat je rieker korte laarzen stevig vastzitten. dit type heeft als sluiting: rits.
 ",105,18,34-45,2,Multi,https://www.torfs.be/dw/image/v2/BCQR_PRD/on/demandware.static/-/Sites-torfs-catalog-master/default/dw33c1fde1/hi-res/pdp/283/283970/283970-1.jpg?sw=550
2020-12-23,2020-12-23,Gabor,Knee boots,2,131,Gabor cognac knielaarzen,2020-01-01," ben je op zoek naar subliem draagcomfort, een stijlvolle uitstraling en een mooi prijskaartje? deze gabor laarzen garanderen je topfunctionaliteit in een trendy jasje! geïnspireerd op de laatste trends en voorzien van comfort dat afgestemd is op jouw wensen zijn deze cognac schoenen van gabor dus jouw must-have.

dit model is volledig nikkelvrij en de gebruikte lijm is op waterbasis. dit type is vervaardigd uit daim en binnenin afgewerkt in stof.

om het stapcomfort te verhogen is het belangrijk dat je laarzen goed aanpassen. dit type heeft als sluiting: rits.
 ",105,47,34-45,4,Multi,https://www.torfs.be/dw/image/v2/BCQR_PRD/on/demandware.static/-/Sites-torfs-catalog-master/default/dw74407737/hi-res/pdp/282/282346/282346-1.jpg?sw=550
2020-12-23,2020-12-23,Gabor,Short boots,2,131,Gabor optifit cognac laarzen,2020-01-01," 'gabor optifit' heeft een uitneembaar voetbed:
• gemakkelijk uitneembaar voetbed zorgt voor extra hygiëne
• meer ruimte in de schoen na het verwijderen van het voetbed
• comfortabel dankzij de extra demping
• ideaal voor steunzolen

dit cognac model is volledig nikkelvrij en de gebruikte lijm is op waterbasis. dit type is vervaardigd uit nubuck en binnenin afgewerkt in stof.

om het stapcomfort te verhogen is het belangrijk dat je laarzen stevig vastzitten. dit type heeft als sluiting: rits.
 ",105,15,34-45,5,Multi,https://www.torfs.be/dw/image/v2/BCQR_PRD/on/demandware.static/-/Sites-torfs-catalog-master/default/dw993abf11/hi-res/pdp/283/283821/283821-1.jpg?sw=550
2020-12-23,2020-12-23,Adidas,Sneakers,1,160,Adidas duramo sl blauwe sneakers,2020-01-01," adidas sneakers kunnen niet ontbreken in jouw schoenenkast! dit iconische merk herken je meteen aan de drie kenmerkende strepen. adidas matcht het comfort van een sportschoen met de minimalistische, strakke lijnen van een sneaker. met deze blauwe adidas sneakers loop je dus de hele dag in je favoriete outfit rond, zonder last te hebben van vermoeide voeten. 
het kwaliteitsvolle kunstleer, stof, met binnenin een afwerking van stof, maakt dit model een duurzame bijdrage aan je schoenencollectie. het lichte gewicht van deze adidas sneakers zorgt daarbovenop voor een hoog stapcomfort. hallo, nieuwe favoriete schoenen!  ",128,48,38-47,2,White ,https://www.torfs.be/dw/image/v2/BCQR_PRD/on/demandware.static/Sites-Torfs-Webshop-BE-Site/-/default/dwa02f175c/images/404.png?sw=95
2020-12-23,2020-12-23,Adidas,Sneakers,1,56,Adidas strutter witte sneakers,2020-01-01," witte sneakers zijn fan-tas-tisch! het maakt niet uit welke outfit je kiest, we beloven dat deze witte sneakers van adidas er uitstekend onder zullen passen. deze schoenen zijn perfect voor alle weersomstandigheden en voor elke gelegenheid. 

met deze witte adidas sneakers ervaar je bovendien het onovertreffelijk comfort van een sportschoen. dat merk je meteen aan de goede ondersteuning, de extra stabiliteit en het veerkrachtige voetbed. ook een groot pluspunt: door het soepele materiaal schuif je deze  van adidas eenvoudig aan je voeten. dat bespaart kostbare tijd!

tip om deze witte sneakers wit te houden: onderhoud ze regelmatig met een onderhoudsproduct geschikt voor kunstleer en was veters – best in een waszakje – op max. 40° in je wasmachine. 
 ",45,28,38-47,3,Black ,https://www.torfs.be/dw/image/v2/BCQR_PRD/on/demandware.static/Sites-Torfs-Webshop-BE-Site/-/default/dwa02f175c/images/404.png?sw=95
2020-12-23,2020-12-23,Adidas,Sneakers,1,70,Adidas lite racer zwarte sneakers,2020-01-01," adidas sneakers kunnen niet ontbreken in jouw schoenenkast! dit iconische merk herken je meteen aan de drie kenmerkende strepen. adidas matcht het comfort van een sportschoen met de minimalistische, strakke lijnen van een sneaker. met deze zwarte adidas sneakers loop je dus de hele dag in je favoriete outfit rond, zonder last te hebben van vermoeide voeten. 
het kwaliteitsvolle kunststof, stof, met binnenin een afwerking van stof, maakt dit model een duurzame bijdrage aan je schoenencollectie. het lichte gewicht van deze adidas sneakers zorgt daarbovenop voor een hoog stapcomfort. hallo, nieuwe favoriete schoenen!  ",56,16,38-47,1,Grijs ,https://www.torfs.be/dw/image/v2/BCQR_PRD/on/demandware.static/Sites-Torfs-Webshop-BE-Site/-/default/dwa02f175c/images/404.png?sw=95
2020-12-23,2020-12-23,Columbia,Hiking boots,1,50,Columbia outdry zwarte wandelschoenen,2020-01-01," maak je graag lange wandeltochten of ga je trekken in de bergen? eén ding is zeker: een goed paar wandelschoenen zijn hierbij een must!
deze zwarte wandelschoenen van columbia bieden je immers het nodige comfort zodat je vaarwel kan zeggen tegen pijnlijke voeten. zo kan je nog langer genieten van het prachtige landschap tijdens jouw wandeltochten.
deze schoenen zijn ook ideaal voor al je andere outdoor activiteiten. ga dus geen enkele sportieve uitdaging uit de weg en geniet achteraf van de voldoening!
deze wandelschoenen zijn vervaardigd uit nubuck, stof en binnenin afgewerkt in stof.
om het stapcomfort te verhogen is het belangrijk dat je columbia trekking schoenen stevig vastzitten. dankzij de veter kan je dit model perfect naar de voet aanpassen. ",40,106,38-47,5,Blue ,https://www.torfs.be/dw/image/v2/BCQR_PRD/on/demandware.static/Sites-Torfs-Webshop-BE-Site/-/default/dwa02f175c/images/404.png?sw=95
2020-12-23,2020-12-23,Adidas,Football boots,1,70,Adidas nemiziz zwarte voetbalschoenen,2020-01-01," een goed paar voetbalschoenen is noodzakelijk om je te ontpoppen tot een echte topscorer. met deze zwarte voetbalschoenen van adidas aan je voeten scoor je de ene goal na de andere! de vaste noppen op de schoenen maken bovendien dat je ze kan dragen op elk grasveld, maar ook op kunstgras. 
deze voetbalschoen is vervaardigd uit kunstleer en is binnenin afgewerkt in stof.
om comfortabel te kunnen voetballen, moeten de voetbalschoenen natuurlijk goed aansluiten aan de voet. dit model heeft als sluiting: veter. ",56,37,38-47,5,Red ,https://www.torfs.be/dw/image/v2/BCQR_PRD/on/demandware.static/Sites-Torfs-Webshop-BE-Site/-/default/dwa02f175c/images/404.png?sw=95
2020-12-23,2020-12-23,Nike,Sneakers,1,56,Nike air max axis grijze sneakers,2020-01-01," nike’s air max sneakers laten het hart van elke sneakerfreak sneller kloppen. de combinatie van de 90s sneakerlook met de nieuwste technologieën zorgden ervoor dat deze sneakers als het ware een cultstatus verkregen in de schoenenwereld. en terecht! 
nike air max sneakers bevatten driemaal meer lucht ter hoogte van de hiel dan andere modellen. dit zorgt voor optimale schokdemping. de max air technologie heeft een ongeziene veerkracht die je lichaam blijft beschermen, schok na schok. het materiaal is licht in gewicht met de nodige stevigheid en flexibiliteit. op comfortvlak krijgt nike’s air max, zonder twijfel, het maximum aantal sterren. 
de vindingrijke kleurencombinaties en originele details maken air max’ daarbovenop een hippe toevoeging aan je schoenencollectie. deze grijze nike air max sneakers is alvast één van onze favorieten. zoals nike het zou zeggen: niet twijfelen, just do it!  ",45,87,38-47,4,Beige ,https://www.torfs.be/dw/image/v2/BCQR_PRD/on/demandware.static/Sites-Torfs-Webshop-BE-Site/-/default/dwa02f175c/images/404.png?sw=95
2020-12-23,2020-12-23,Nike,Football boots,1,56,Fluorode nike cr7 vapor voetbalschoenen met noppen,2020-01-01," een goed paar voetbalschoenen is noodzakelijk om je te ontpoppen tot een echte topscorer. met deze rode voetbalschoenen van nike aan je voeten scoor je de ene goal na de andere! de vaste noppen op de schoenen maken bovendien dat je ze kan dragen op elk grasveld, maar ook op kunstgras. 
deze voetbalschoen is vervaardigd uit kunstleer en is binnenin afgewerkt in stof.
om comfortabel te kunnen voetballen, moeten de voetbalschoenen natuurlijk goed aansluiten aan de voet. dit model heeft als sluiting: veter. ",45,70,38-47,4,Yellow ,https://www.torfs.be/dw/image/v2/BCQR_PRD/on/demandware.static/Sites-Torfs-Webshop-BE-Site/-/default/dwa02f175c/images/404.png?sw=95
2020-12-23,2020-12-23,Adidas,Football boots,1,46,Adidas nemeziz 19.4 zwarte zaalvoetbalschoenen,2020-01-01," een goed paar zaalvoetbalschoenen is noodzakelijk om het maximale uit je sport te kunnen halen. deze zwarte zaalvoetbalschoenen van adidas bieden een optimale grip en stabiliteit op elke indoor ondergrond. vergis je niet, ook deze zaalschoenen kunnen gebruikt worden om buiten recreatief je favoriete sport te beoefenen. 
deze zaalvoetbalschoen is vervaardigd uit kunstleer en is binnenin afgewerkt in stof.
om comfortabel te kunnen sporten, moeten de zaalvoetbalschoenen natuurlijk goed aansluiten aan de voet. dit model heeft als sluiting: veter. ",37,111,38-47,1,Groen ,https://www.torfs.be/dw/image/v2/BCQR_PRD/on/demandware.static/Sites-Torfs-Webshop-BE-Site/-/default/dwa02f175c/images/404.png?sw=95
2020-12-23,2020-12-23,Sketchers,Sneakers,1,70,Skechers elite flex zwarte sneakers,2020-01-01," ben je op zoek naar de must-have van het moment, een paar sneakers? wij hebben een duizelingwekkende collectie topsneakers voor jou! twijfel je nog om ze aan te schaffen? we gaan je dan zeker proberen overtuigen! starten doen we met het ongekende comfort. soepele zolen laten je voeten mooi afrollen tijdens het stappen en zachte binnenzolen laten je helemaal vergeten dat je ze aanhebt. wat niet gezegd kan worden van de look, want die is op zijn minst gezegd formidabel. opvallende kleuren en prints schuwen we niet. subtiele details of speciale veters geven je sneaker een boost. de zotste materialencombinaties laten je jouw saaie veterschoenen zo aan de kant schuiven. nog niet overtuigd? weet dan dat je ze met heel jouw garderobe mag combineren.
deze zwarte sneaker van skechers is vervaardigd uit stof en binnenin afgewerkt in stof.
om het stapcomfort te verhogen is het belangrijk dat je skechers sneakers stevig vastzitten. dit type heeft als sluiting: veter.
de ’skechers memory foam’ is gebaseerd op een schuimlaag die ook verwerkt wordt in traagschuim matrassen. de elasticiteit van dit materiaal zorgt voor een optimale ondersteuning door de druk op te vangen en langzaam terug te keren naar de oude vorm. zo heb je dus altijd het gevoel dat je op kussentjes loopt! ",56,29,38-47,4,Black ,https://www.torfs.be/dw/image/v2/BCQR_PRD/on/demandware.static/-/Sites-torfs-catalog-master/default/dw7c064f60/hi-res/pdp/265/265017/265017-1.jpg?sw=550
2020-12-23,2020-12-23,Nike,Football boots,1,230,Witte zaalvoetbalschoenen nike cr7 superfly,2020-01-01," een goed paar zaalvoetbalschoenen is noodzakelijk om het maximale uit je sport te kunnen halen. deze witte zaalvoetbalschoenen van nike bieden een optimale grip en stabiliteit op elke indoor ondergrond. vergis je niet, ook deze zaalschoenen kunnen gebruikt worden om buiten recreatief je favoriete sport te beoefenen. 
deze zaalvoetbalschoen is vervaardigd uit kunstleer en is binnenin afgewerkt in stof.
om comfortabel te kunnen sporten, moeten de zaalvoetbalschoenen natuurlijk goed aansluiten aan de voet. dit model heeft als sluiting: elastiek, veter. ",184,111,38-47,5,Cognac ,https://www.torfs.be/dw/image/v2/BCQR_PRD/on/demandware.static/-/Sites-torfs-catalog-master/default/dwe1f5cf28/hi-res/pdp/250/250400/250400-1.jpg?sw=550
2020-12-23,2020-12-23,Adidas,Football boots,1,130,Adidas nemiziz 19.4 blauw/witte sportschoenen,2020-01-01," een goed paar zaalvoetbalschoenen is noodzakelijk om het maximale uit je sport te kunnen halen. deze blauwe zaalvoetbalschoenen van adidas bieden een optimale grip en stabiliteit op elke indoor ondergrond. vergis je niet, ook deze zaalschoenen kunnen gebruikt worden om buiten recreatief je favoriete sport te beoefenen. 
deze zaalvoetbalschoen is vervaardigd uit kunstleer en is binnenin afgewerkt in stof.
om comfortabel te kunnen sporten, moeten de zaalvoetbalschoenen natuurlijk goed aansluiten aan de voet. dit model heeft als sluiting: veter. ",104,59,38-47,3,Bruin ,https://www.torfs.be/dw/image/v2/BCQR_PRD/on/demandware.static/-/Sites-torfs-catalog-master/default/dw30e0364c/hi-res/pdp/265/265402/265402-1.jpg?sw=550
2020-12-23,2020-12-23,Jack Wolfskin,Hiking boots,1,230,Jack wolfskin maze texapore blauwe wandelschoenen,2020-01-01," maak je graag lange wandeltochten of ga je trekken in de bergen? eén ding is zeker: een goed paar wandelschoenen zijn hierbij een must!
deze blauwe wandelschoenen van jack wolfskin bieden je immers het nodige comfort zodat je vaarwel kan zeggen tegen pijnlijke voeten. zo kan je nog langer genieten van het prachtige landschap tijdens jouw wandeltochten.
deze schoenen zijn ook ideaal voor al je andere outdoor activiteiten. ga dus geen enkele sportieve uitdaging uit de weg en geniet achteraf van de voldoening!
deze wandelschoenen zijn vervaardigd uit kunststof, stof en binnenin afgewerkt in stof.
om het stapcomfort te verhogen is het belangrijk dat je jack wolfskin trekking schoenen stevig vastzitten. dankzij de veter kan je dit model perfect naar de voet aanpassen. ",184,31,38-47,3,Grijs ,https://www.torfs.be/dw/image/v2/BCQR_PRD/on/demandware.static/-/Sites-torfs-catalog-master/default/dw89f1529d/hi-res/pdp/254/254270/254270-1.jpg?sw=550
2020-12-23,2020-12-23,Adidas,Football boots,1,160,Rode zaalvoetbalschoenen adidas nemiziz messi,2020-01-01," een goed paar zaalvoetbalschoenen is noodzakelijk om het maximale uit je sport te kunnen halen. deze rode zaalvoetbalschoenen van adidas bieden een optimale grip en stabiliteit op elke indoor ondergrond. vergis je niet, ook deze zaalschoenen kunnen gebruikt worden om buiten recreatief je favoriete sport te beoefenen. 
deze zaalvoetbalschoen is vervaardigd uit kunstleer en is binnenin afgewerkt in stof.
om comfortabel te kunnen sporten, moeten de zaalvoetbalschoenen natuurlijk goed aansluiten aan de voet. dit model heeft als sluiting: veter. ",128,85,38-47,1,Blue ,https://www.torfs.be/dw/image/v2/BCQR_PRD/on/demandware.static/-/Sites-torfs-catalog-master/default/dwa9f6a2b7/hi-res/pdp/251/251541/251541-1.jpg?sw=550
2020-12-23,2020-12-23,Nike,Football boots,1,170,Fluorode nike cr7 superfly voetbalschoenen met noppen,2020-01-01," een goed paar voetbalschoenen is noodzakelijk om je te ontpoppen tot een echte topscorer. met deze rode voetbalschoenen van nike aan je voeten scoor je de ene goal na de andere! de vaste noppen op de schoenen maken bovendien dat je ze kan dragen op elk grasveld, maar ook op kunstgras. 
deze voetbalschoen is vervaardigd uit kunstleer en is binnenin afgewerkt in stof.
om comfortabel te kunnen voetballen, moeten de voetbalschoenen natuurlijk goed aansluiten aan de voet. dit model heeft als sluiting: elastiek, veter. ",136,150,38-47,4,Taupe ,https://www.torfs.be/dw/image/v2/BCQR_PRD/on/demandware.static/-/Sites-torfs-catalog-master/default/dw8eb0be01/hi-res/pdp/235/235588/235588-1.jpg?sw=550
2020-12-23,2020-12-23,Nike,Sneakers,1,160,Nike varsity compete zwarte sportschoenen,2020-01-01," ongetwijfeld dat het favoriete sneakermerk van iedere schoenenliefhebber dat ene sportmerk met die herkenbare ‘swoosh’ is. je weet meteen over wat we het hebben. 

nike combineert klassieke sneakerdesigns met het buitengewoon comfort van een sportschoen. je ziet de nike sneakers voor een reden aan de voeten van de grootste sterren en de bekendste topatleten. het ongelooflijke stapcomfort zorgt ervoor dat je nooit meer last hebt van vermoeide voeten. de demping van nike schoenen is bovendien uitstekend en dat is goed voor je gewrichten! 

je merkt dat deze nike sneakers in samenwerking met wetenschappers en topsporters ontworpen zijn. elk exemplaar moet het maximum aan comfort bezitten en een echte work of art zijn. 

nike sneakers worden bovendien voorzien van een blits kleurenpalet, minutieuze accenten en details die het verschil maken. nike schoenen staat perfect bij alles in je klerenkast, van je meest comfortabele joggingbroek tot je favoriete jeans. met dit zwarte exemplaar trotseer je alles op jouw pad. ja, álles. je haalt met vlag en wimpel je 10.000 stappen per dag. op het einde van je citytrip wil je gerust nog naar dat ene leuke restaurantje wandelen i.p.v. de taxi te nemen. je holt op het werk met een glimlach van de ene meeting naar de andere. met nike sneakers kan je de wereld aan! dit paar zwarte sneakers wordt ongetwijfeld je nieuwe favoriet. wedden? 
 ",128,40,38-47,2,Groen ,https://www.torfs.be/dw/image/v2/BCQR_PRD/on/demandware.static/-/Sites-torfs-catalog-master/default/dwef500909/hi-res/pdp/254/254029/254029-1.jpg?sw=550
2020-12-23,2020-12-23,Nike,Sneakers,1,160,Nike revolution 5 zwarte sportschoenen,2020-01-01," ongetwijfeld dat het favoriete sneakermerk van iedere schoenenliefhebber dat ene sportmerk met die herkenbare ‘swoosh’ is. je weet meteen over wat we het hebben. 

nike combineert klassieke sneakerdesigns met het buitengewoon comfort van een sportschoen. je ziet de nike sneakers voor een reden aan de voeten van de grootste sterren en de bekendste topatleten. het ongelooflijke stapcomfort zorgt ervoor dat je nooit meer last hebt van vermoeide voeten. de demping van nike schoenen is bovendien uitstekend en dat is goed voor je gewrichten! 

je merkt dat deze nike sneakers in samenwerking met wetenschappers en topsporters ontworpen zijn. elk exemplaar moet het maximum aan comfort bezitten en een echte work of art zijn. 

nike sneakers worden bovendien voorzien van een blits kleurenpalet, minutieuze accenten en details die het verschil maken. nike schoenen staat perfect bij alles in je klerenkast, van je meest comfortabele joggingbroek tot je favoriete jeans. met dit zwarte exemplaar trotseer je alles op jouw pad. ja, álles. je haalt met vlag en wimpel je 10.000 stappen per dag. op het einde van je citytrip wil je gerust nog naar dat ene leuke restaurantje wandelen i.p.v. de taxi te nemen. je holt op het werk met een glimlach van de ene meeting naar de andere. met nike sneakers kan je de wereld aan! dit paar zwarte sneakers wordt ongetwijfeld je nieuwe favoriet. wedden? 
 ",128,101,38-47,5,Black ,https://www.torfs.be/dw/image/v2/BCQR_PRD/on/demandware.static/-/Sites-torfs-catalog-master/default/dwa4662bf8/hi-res/pdp/261/261879/261879-1.jpg?sw=550
2020-12-23,2020-12-23,Adidas,Football boots,1,160,Adidas predator 19.4 blauwe voetbalschoenen,2020-01-01," een goed paar voetbalschoenen is noodzakelijk om je te ontpoppen tot een echte topscorer. met deze blauwe voetbalschoenen van adidas aan je voeten scoor je de ene goal na de andere! de vaste noppen op de schoenen maken bovendien dat je ze kan dragen op elk grasveld, maar ook op kunstgras. 
deze voetbalschoen is vervaardigd uit kunstleer en is binnenin afgewerkt in stof.
om comfortabel te kunnen voetballen, moeten de voetbalschoenen natuurlijk goed aansluiten aan de voet. dit model heeft als sluiting: veter. ",128,37,38-47,4,Cognac ,https://www.torfs.be/dw/image/v2/BCQR_PRD/on/demandware.static/-/Sites-torfs-catalog-master/default/dw5439eb03/hi-res/pdp/252/252942/252942-1.jpg?sw=550
2020-12-23,2020-12-23,Adidas,Football boots,1,150,Adidas predator 19.4 zwarte voetbalschoenen,2020-01-01," een goed paar zaalvoetbalschoenen is noodzakelijk om het maximale uit je sport te kunnen halen. deze zwarte zaalvoetbalschoenen van adidas bieden een optimale grip en stabiliteit op elke indoor ondergrond. vergis je niet, ook deze zaalschoenen kunnen gebruikt worden om buiten recreatief je favoriete sport te beoefenen. 
deze zaalvoetbalschoen is vervaardigd uit kunstleer, stof en is binnenin afgewerkt in stof.
om comfortabel te kunnen sporten, moeten de zaalvoetbalschoenen natuurlijk goed aansluiten aan de voet. dit model heeft als sluiting: veter. ",120,82,38-47,5,Bruin ,https://www.torfs.be/dw/image/v2/BCQR_PRD/on/demandware.static/-/Sites-torfs-catalog-master/default/dw9161625b/hi-res/pdp/252/252943/252943-1.jpg?sw=550
2020-12-23,2020-12-23,Adidas,Football boots,1,80,Adidas copa gele zaalvoetbalschoenen,2020-01-01," een goed paar zaalvoetbalschoenen is noodzakelijk om het maximale uit je sport te kunnen halen. deze gele zaalvoetbalschoenen van adidas bieden een optimale grip en stabiliteit op elke indoor ondergrond. vergis je niet, ook deze zaalschoenen kunnen gebruikt worden om buiten recreatief je favoriete sport te beoefenen. 
deze zaalvoetbalschoen is vervaardigd uit kunstleer en is binnenin afgewerkt in stof.
om comfortabel te kunnen sporten, moeten de zaalvoetbalschoenen natuurlijk goed aansluiten aan de voet. dit model heeft als sluiting: veter. ",64,38,38-47,4,Grijs ,https://www.torfs.be/dw/image/v2/BCQR_PRD/on/demandware.static/-/Sites-torfs-catalog-master/default/dw3dcfa0ff/hi-res/pdp/252/252940/252940-1.jpg?sw=550
2020-12-23,2020-12-23,Adidas,Football boots,1,150,Adidas nemeziz 19.4 grijze voetbalschoenen,2020-01-01," een goed paar zaalvoetbalschoenen is noodzakelijk om het maximale uit je sport te kunnen halen. deze grijze zaalvoetbalschoenen van adidas bieden een optimale grip en stabiliteit op elke indoor ondergrond. vergis je niet, ook deze zaalschoenen kunnen gebruikt worden om buiten recreatief je favoriete sport te beoefenen. 
deze zaalvoetbalschoen is vervaardigd uit kunstleer en is binnenin afgewerkt in stof.
om comfortabel te kunnen sporten, moeten de zaalvoetbalschoenen natuurlijk goed aansluiten aan de voet. dit model heeft als sluiting: . ",120,134,38-47,5,Blue ,https://www.torfs.be/dw/image/v2/BCQR_PRD/on/demandware.static/-/Sites-torfs-catalog-master/default/dw1565ae54/hi-res/pdp/262/262575/262575-1.jpg?sw=550
2020-12-23,2020-12-23,Adidas,Football boots,1,121,Adidas predator voetbalschoenen zwart,2020-01-01," sporten is leuk én gezond maar nog veel leuker met deze zwarte sportschoenen van adidas aan de voeten. ze hijsen de sporter naar een hoger level omwille van hun uitstekende pasvorm en kwaliteit. ga geen enkele sportieve uitdaging uit de weg en geniet achteraf van de voldoening!
deze sportschoenen van adidas zijn vervaardigd uit stof en binnenin afgewerkt in stof. 
om het stapcomfort te verhogen is het belangrijk dat adidas sportschoenen stevig vastzitten. dit type heeft als sluiting: veter. ",97,82,38-47,1,Brons ,https://www.torfs.be/dw/image/v2/BCQR_PRD/on/demandware.static/-/Sites-torfs-catalog-master/default/dw1f5baf7c/hi-res/pdp/265/265407/265407-1.jpg?sw=550
2020-12-23,2020-12-23,Sketchers,Sneakers,1,121,Skechers go walk rode sportschoenen,2020-01-01," ben je op zoek naar de must-have van het moment, een paar sneakers? wij hebben een duizelingwekkende collectie topsneakers voor jou! twijfel je nog om ze aan te schaffen? we gaan je dan zeker proberen overtuigen! starten doen we met het ongekende comfort. soepele zolen laten je voeten mooi afrollen tijdens het stappen en zachte binnenzolen laten je helemaal vergeten dat je ze aanhebt. wat niet gezegd kan worden van de look, want die is op zijn minst gezegd formidabel. opvallende kleuren en prints schuwen we niet. subtiele details of speciale veters geven je sneaker een boost. de zotste materialencombinaties laten je jouw saaie veterschoenen zo aan de kant schuiven. nog niet overtuigd? weet dan dat je ze met heel jouw garderobe mag combineren.
deze rode sneaker van skechers is vervaardigd uit kunstleer, stof en binnenin afgewerkt in stof.
om het stapcomfort te verhogen is het belangrijk dat je skechers sneakers stevig vastzitten. dit type heeft als sluiting: veter. ",97,17,38-47,2,Silver ,https://www.torfs.be/dw/image/v2/BCQR_PRD/on/demandware.static/-/Sites-torfs-catalog-master/default/dw786873d6/hi-res/pdp/272/272827/272827-1.jpg?sw=550
2020-12-23,2020-12-23,Adidas,Football boots,1,121,Adidas nemiziz messi blauwe sportschoenen,2020-01-01," een goed paar zaalvoetbalschoenen is noodzakelijk om het maximale uit je sport te kunnen halen. deze blauwe zaalvoetbalschoenen van adidas bieden een optimale grip en stabiliteit op elke indoor ondergrond. vergis je niet, ook deze zaalschoenen kunnen gebruikt worden om buiten recreatief je favoriete sport te beoefenen. 
deze zaalvoetbalschoen is vervaardigd uit kunstleer en is binnenin afgewerkt in stof.
om comfortabel te kunnen sporten, moeten de zaalvoetbalschoenen natuurlijk goed aansluiten aan de voet. dit model heeft als sluiting: veter. ",97,123,38-47,1,Taupe ,https://www.torfs.be/dw/image/v2/BCQR_PRD/on/demandware.static/-/Sites-torfs-catalog-master/default/dw9188b1ad/hi-res/pdp/265/265405/265405-1.jpg?sw=550
